Al,Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ga,V,Ti,UTS (MPa),YS (MPa),Fatigue Strength (MPa),Shear Strength (MPa),Y (GPa),G (GPa),Density (g/cc),Cp (J/kg-K),TC (W/m-K),TE Coeff,Thermal Diffusivity ,EC Volume (% IACS),EC Weight (% IACS)
98.07391805763443,0.2802967465807307,0.3573804953333433,0.09390985561945092,0.1381119624661005,0.8149307603308422,0.07092613438055259,0.0,0.12106637434932174,0.0008633377675615727,0.038510771129159356,0.01008550440850709,209.61739614845644,152.58492,77.45544372091814,115.58393283286946,68.01965426151864,25.994994295802876,2.7030059326962457,900.0272888425643,198.4542,23.619601599346463,81.05803,50.7706671939172,165.9001
98.25948735216762,0.24189211841849848,0.1194874293218867,0.09847501420581857,0.10899858780128462,1.0064807539611957,0.0894657871215269,0.00012864737125915787,0.031702354391028795,0.0033974269431143998,0.0,0.040484528296754765,213.18326966627853,162.51483,83.55397707361135,134.66499509141548,68.07784623321564,26.07826030413012,2.7098113251630123,898.6831955105267,181.95816,23.51334454678363,73.8414,49.559336286520505,151.44284
98.1117238997218,0.39408695077210176,0.25886508071435643,0.0,0.05085536488898235,0.9899734622581002,0.06604784668414494,0.0005484660241803992,0.09528921636240965,0.0,0.0,0.032609712573930694,203.50731273609406,157.38785,84.77628059221662,131.47644549074533,67.95341182613754,26.002363116932052,2.7072927113663514,899.0384472659681,197.6763,23.309823826299983,79.97041,51.87332936507938,171.76422
97.86300967007837,0.31248943636225357,0.3983514128029651,0.0,0.03152757025061644,0.940306009401174,0.18257103677782646,0.0010050109784912017,0.15519934920650555,0.0,0.0,0.11554050414180547,251.64619852427057,173.02815,83.58653705295089,136.48013984807724,68.07240194659585,25.999345469519305,2.698736816113538,897.4378013767002,181.23854,23.709013145949484,75.11114,50.927234126984125,157.82265
98.78584553522262,0.42421083576009494,0.19164392150550408,0.0,0.016004867805598066,0.4661924382863958,0.036716121825147205,0.0009521223068779805,0.07367410196685739,0.0017149580975178923,0.003045097223354695,0.0,194.58135460291345,123.18089,64.65831781721486,98.57314136597013,67.99292496594819,25.999328211569875,2.699961521929985,900.072435477133,213.58817,23.1218226136732,88.68787,57.338,190.11151
97.9314109134668,0.22396089537992064,0.5138227242716836,0.11082415896209125,0.01013768299901309,0.9311236715437985,0.03639374305820425,0.0,0.18198628788748128,0.01461503354321597,0.015328781872415933,0.03039610701537098,248.93449967544782,172.89601,96.07385180162986,135.08199092306052,68.0081849849336,25.996481112304068,2.6997072909408444,899.869566020797,195.0333,23.777388671808453,77.0955,51.2324007936508,169.24187
96.94591858735112,0.501772721425425,0.8017821933668398,0.2501290333700611,0.19172246152784422,0.7901875216985512,0.14023103991226776,0.002419872279518473,0.26683738089394443,0.0,0.020512779961099684,0.08848640821331054,253.83979853364886,181.76343,90.9973286662426,145.76332162635734,68.71416059877265,26.000681615397056,2.7580222205313585,898.5926271113677,176.29654,23.47337529537658,73.370125,44.83111111111111,147.47891
97.83062577406837,0.6176476724305242,0.2602243850992028,0.12452895597294504,0.17590945597766983,0.750220830370852,0.05325998526922589,0.0,0.05765182361256376,0.0,0.04814914223775513,0.08178197496089468,241.50198820242935,200.9326,101.89414998489355,163.27864146740845,68.55379859340891,25.997299212242595,2.702865943001921,899.2406318522138,188.57306,23.03425643465814,78.56324,48.117907509157504,162.91919
97.79143795387732,0.5233332968330848,0.6407992641449358,0.10638738983530006,0.0,0.7961545173189261,0.011865600234474772,0.0,0.1169148403694184,0.0,0.0,0.01310713738653132,215.5985855280061,164.92303,92.84311845694548,126.51621136907633,68.33222080708713,26.05882854805079,2.69974227790524,899.230636705259,199.65334,23.129159888202242,82.11857,50.88795238095238,168.48592
98.24896731301529,0.0,0.23774922978970567,0.10187790877617088,0.15765319484344717,1.0454788726788193,0.0929626165177175,0.0007062672917749668,0.10008437423091145,0.0,0.0,0.014520222856134418,206.47494336717648,160.48888,84.97153895015299,128.69297628629627,68.33149369896364,25.836162101327563,2.707924169142074,901.0273069496723,188.90184,23.594049516187106,75.57973,49.412043179043174,156.39287
97.75526098438783,0.2321340413640158,0.5898239687632499,0.2678335644291169,0.19887788991098757,0.5925547243435106,0.12948846711119513,0.001443553958195921,0.19928002510212053,0.004360125177273806,0.006381625548633047,0.022561029903857888,209.9977315758866,159.21754,72.35938567674816,118.402337233378,68.79215928118526,25.99968406910491,2.730371703651369,899.6977714853444,182.0863,23.546424249022817,74.1626,45.71520979020979,143.88637
97.69853630162783,0.23920858997530545,0.4295549062460517,0.18796664484481979,0.15189245522749562,1.0914209688928038,0.035437827981038054,0.0,0.15718150897695757,0.006560012749641568,0.0022407834780664524,0.0,232.6739909368524,170.95357,90.90276743766232,135.20427056352514,68.12992712056356,25.993166842956448,2.699262623298762,899.4899543572428,176.06671,23.726693682789566,72.58697,48.9825,152.41548
98.04502829403752,0.360008735994589,0.5622288737584883,0.04673027399427858,0.14845785419600968,0.4353174756093115,0.10024240982531632,0.000990390662803734,0.21757249074873036,0.0033123965885933884,0.014863003641453175,0.06524780094291119,214.6400219359655,162.47871,65.95687614875378,118.20778148607313,68.2695977845687,25.998311212020713,2.6993543032171,898.4235684218181,188.05522,23.148699156989526,76.92487,48.48888292263293,164.3085
98.30833655107695,0.2504355244717483,0.285811342371179,0.08584134237162318,0.052451050290619146,0.8555177316409474,0.0011825344431156905,0.0008335458722711213,0.11046266726087038,0.008096833446086714,0.035283101370446567,0.00574777538415289,184.58014889656843,131.78842,69.34554167895446,107.80844875293474,68.28202181022814,25.95789841312876,2.6923566704924577,900.3492259584248,200.7863,23.770922509359604,81.355,53.36952777777778,173.64653
99.0429619437891,0.1972389013476985,0.050384744616525035,0.032997701869403394,0.04303004716946454,0.4586231611724275,0.032224128049039805,0.0,0.045638221823019964,0.017242744042079018,0.01947909266432326,0.06017931345691422,174.6099941278908,123.84523,64.91770820501414,100.72106826981177,68.05786201502879,26.001107188431014,2.6999972408643598,894.4792998279547,217.57455,23.481168061378916,89.60327,57.42585256410257,191.92363
98.67028276463414,0.3120084068794217,0.38467498644046894,0.0,0.0,0.42788545779735315,0.06703394761539529,0.0010208410056115667,0.13061248064993153,0.0,0.00022080423872487836,0.00626031073894742,196.52331503035722,134.96516,61.336714269570756,97.18812518918456,68.03661303177319,26.061622268914284,2.701988388350912,899.2248054401268,208.84566,23.48473479218265,86.668045,55.38267316017316,180.45314
97.49915807387825,0.30613842860611684,0.4782240303590629,0.1578135509201657,0.17740098035496998,1.0889798587080515,0.052044353201531994,0.0011759966590033381,0.19265930788653488,0.0027432797898081047,0.043662139636504615,0.0,230.5658596699712,165.1995,94.18110774435448,135.9774226838934,68.19099150620328,25.998570532789277,2.698804569469408,897.6279496177742,180.83331,23.442178438121573,72.09956,48.83314102564103,156.58849
98.86340671384698,0.6589887748791489,0.0,0.024770515853752104,0.09683336272627797,0.1888626140514212,0.08326069475559472,0.0,0.051880914411099294,0.0035159850911656004,0.0,0.028480424384562095,153.65090728919063,97.05204,52.556770707301034,83.40084634827572,68.61889296580128,26.124186359860584,2.7024049650556754,899.6613130650604,216.0289,22.977895116392947,89.12961,53.044358974358985,177.69507
97.56549707713462,0.677234032508712,0.6625148392132126,0.1383821356058731,0.05860515342798546,0.5290502844564522,0.06687702063211859,0.0002652584843477637,0.20132453864787908,0.0,0.05077401954344076,0.04947564034535612,243.73749529885245,179.77936,89.47624882878048,146.9181381121199,68.35085678349127,25.996019687245347,2.7009225956679708,899.909947662938,187.59297,23.00810465062457,76.75742,49.1642619047619,162.47095
96.97088038360201,0.4302738858506288,0.8102160095681978,0.2562836030475307,0.20199621879192164,0.8664653873793011,0.0995297879300445,0.0,0.25689245284970214,0.0,0.0,0.10746227098065453,260.76858751713155,195.84923,87.40738069226393,150.02567957514887,68.7756942770327,26.000622401729284,2.7523449537835725,898.7138559768571,179.66893,23.515404163235683,74.0442,46.501111111111115,150.86223
98.2254764875896,0.28029054022051314,0.2820025213825635,0.15736862557421014,0.2125328168644708,0.6792501002053929,0.06350717981957653,0.0,0.060190964632965666,0.0,0.0,0.039380763710704585,201.85156369049474,143.82593,71.32990043203988,116.45354931002957,68.54326935410307,25.99142627164858,2.7093886431439107,898.0036970641813,197.76093,23.468089334531548,82.460945,49.31376995879937,165.68745
98.57143442852846,0.6191259511714562,0.1797853790236301,0.029090924633715473,8.581072130028313e-05,0.39338799803058505,0.07629327740526852,0.0016466458856863738,0.021974656459716847,0.005708860287082393,0.028419665627234043,0.07304640222586618,197.5160585860076,147.02647,75.32889704776068,116.2579392761757,68.0008774013618,26.060169134672634,2.702105353868129,896.7049922466445,204.93402,22.975154643184037,85.437805,55.8476883116883,180.87732
96.96321618753379,0.5406325583830742,0.5262866724528743,0.2649959872791125,0.2715368818411347,1.072707505586034,0.12301472343029492,0.00047509714418074884,0.20987042053619517,0.0,0.0,0.027263965813310934,267.39197031154947,184.60678,95.36137089487832,145.07432624213587,69.01148415383521,26.001424719880905,2.7746890805354667,897.2091151160662,169.62454,23.313876765768786,69.76627,44.458,142.44519
98.46678630271045,0.2993681225788669,0.10876287368897875,0.06772858709831729,0.05203691930502129,0.7772637520658826,0.06520212038500547,0.001013840619322559,0.07249829237817024,0.010472002471724005,0.03746477422095485,0.04140241247730316,188.82358069559155,139.48506,73.27804084169787,102.1426521521132,67.96484186164578,25.996669305431148,2.70126843604668,899.842832761493,198.74496,23.55449708117888,78.98978,53.06815079365081,173.56392
98.43208787357626,0.6441720551889565,0.19079297271736498,0.052848869862414445,0.11200724284300886,0.4090761824311428,0.03557866678341788,3.8572796917738345e-05,0.07339496136467948,0.0,0.030357341735191033,0.01964526070065391,177.38685453213515,126.51223,73.93139099956572,106.95742588948593,68.05307297158727,25.993809297296366,2.6992808356758897,900.0076527202173,193.6367,23.039321021941962,78.829506,52.03316666666666,171.70473
97.41821718425112,0.45483583191208005,0.40189117963716303,0.20993631310467623,0.2713321233434621,0.9536227643326305,0.10979142625803806,0.0016391514749347883,0.16609507617274843,0.0,0.009103351642318916,0.00353559787082015,230.7749717369199,167.54398,89.05677656991583,143.63920463865483,68.64229555652207,25.996144660734934,2.7069944743004104,899.0376292832353,181.10233,23.388604519920804,73.075134,47.66416666666666,152.30641
98.17968002240295,0.5052430826193133,0.22321522173142147,0.07104069337964627,0.1947071341430198,0.5493085773205152,0.07873782811620147,0.0,0.13800904747887158,0.0,0.0,0.06005839280807918,230.15900285195997,171.32083,74.53316933352954,126.34866191287817,68.8009142115031,26.004750830937954,2.7116550304025235,895.7792064611277,195.60881,23.022139136914372,81.0585,48.23930303030303,166.85779
97.87918309327554,0.37858706097777944,0.4879576377704192,0.17230791010518445,0.18003177362354866,0.6954769064764978,0.0,6.304502843188765e-05,0.15338764800198337,0.0,0.05300492474059397,0.0,219.4341885773351,160.99046,73.69551112806155,122.36231068618183,68.60948739823966,25.998847520172696,2.706875378019844,900.3902218170873,189.43973,23.133209573316176,78.096664,46.59717307692306,153.27925
97.71179578667547,0.6184172298474552,0.22675210232420062,0.16311613859572346,0.09176463521881853,0.9006305568733917,0.09860964356643162,0.0,0.0733645945946999,0.0,0.0,0.11554931230381234,256.56074361154947,215.82245,104.17372624544605,173.5328532319169,68.06515423117978,26.019302476297405,2.6976087779800237,899.2292991779461,187.69095,22.97929300839707,78.47873,48.80204248366013,161.04117
98.11552609015187,0.6605156411540142,0.024267395117866148,0.09570865890543162,0.09993954365468782,0.8496422856367634,0.04644225394062503,0.001259776281992865,0.015712999741973818,0.008211101045543458,0.016960395347570524,0.06581385902165554,248.11811461686463,210.02069,99.02159838855712,168.4156963009302,68.54758401757711,26.301449144763083,2.7036250575735665,891.0894076541919,191.07137,23.00101469764327,77.18913,49.53906683375106,164.76976
97.82824401312314,0.26838535546411335,0.5313672148074693,0.1297876760888556,0.16494102443416336,0.8031621131271967,0.05233022265912506,0.0,0.15376027442660442,0.008762611039865559,0.05671491820816954,0.0025445766213002398,208.090110193957,160.0022,71.86418794112309,116.9366626972867,68.30106270660876,25.997326208865726,2.7005079685817783,900.0183147505982,190.16777,23.61953036640387,78.17888,49.14095848595849,156.57855
98.04868203155527,0.4414936174869174,0.46981867508318204,0.1974800848335086,0.12391561156469486,0.5090140489117452,0.012617244854439956,0.0033501868554821567,0.17062363652168372,0.0028418676958399075,0.0,0.020162994637238557,198.0206567513963,160.10439,70.53945834046836,118.92491147697662,68.49179101201017,25.998294679175523,2.703086768251345,899.5192951749782,190.64624,23.067725850741258,78.05607,49.725727106227104,166.63757
98.28572175676818,0.5713567023549595,0.35868861803365715,0.03862127755345598,0.0,0.4608627846365344,0.081552879768636,0.0007533498605256807,0.0827075770397526,0.0016680931869987414,0.0,0.11806696079729104,206.65186617384452,140.98576,74.83535748980123,109.82064861741448,68.09149590722284,26.033464094814804,2.707033648743411,897.5583197959361,202.5304,23.053205832803638,85.45534,55.10984632034631,182.565
98.48753762882788,0.33973139008050174,0.051693340222323324,0.12047305619029441,0.24617104893882233,0.564917235943475,0.11199212618136553,0.0,0.03418723261670363,0.0,0.012749284266670978,0.03054765673194153,191.51303188054342,143.36234,71.88051329117391,110.44311875815923,68.5273886903422,26.02753471850926,2.7001683711035067,898.1781980679999,186.97968,23.116743644331155,76.99544,48.502923326673326,157.88301
97.8224479297381,0.4902750451052729,0.37538555453595546,0.1592554236527344,0.1288727093232259,0.6836404452615764,0.1354771593830974,0.0,0.12772733492157087,0.0,0.009767845722973454,0.06715055235547031,241.9371014962663,176.93378,75.35845059507581,140.90238802356527,68.43013206293088,25.99116482193216,2.6974268246102833,898.242693069349,188.70134,23.12778366729931,79.63567,48.22786538461539,161.35594
97.64507389892051,0.5763991687233179,0.45964166556263325,0.17566410376703362,0.061932877509640084,0.7213715339816056,0.10225902163566276,0.0,0.11438324669399386,0.009127640258086933,0.023396200367023272,0.11075064258050193,261.3204903531443,196.1074,97.14900985968977,154.24503906816207,68.14884174374468,25.998810581896088,2.698883035997639,897.3987620549867,190.39992,22.97547320367578,77.92971,49.725317460317456,157.71721
98.43592058225194,0.45768565048029725,0.26109455551043376,0.029488643826789736,0.003855009424176821,0.6240599299250076,0.04258243465149832,0.0,0.04525665876182646,0.0,0.016853157616768057,0.08320337755126946,191.86307510842846,137.21683,71.74175924646343,115.53308142649638,67.90707495049897,26.052605627207157,2.6993502956509854,898.3445531711751,200.56137,23.074402228828266,82.34593,54.93151515151514,179.59077
98.14165253285147,0.0,0.2810612865257383,0.04759595052744368,0.12847362372544793,1.1304649414502497,0.13015304059599428,0.0,0.08422032798596352,0.0,0.0,0.05637829633770091,216.77795310587535,165.98682,77.12699050175549,122.43747546755993,68.20111515309361,25.837389702121396,2.7031697528997913,895.508739028376,177.99706,23.11850080839656,73.11237,50.05350457875457,158.82689
98.61807667631622,0.38643081805293467,0.03719442285320892,0.04762803001784916,0.042658369755595706,0.8350586345967326,0.0,0.0009695682407702979,0.027326782643696493,0.004656697522966678,0.0,0.0,180.61296831124383,142.90698,67.60898218691567,110.56106399309854,68.55991614290143,26.211098300872585,2.693458849599784,899.5921042570501,200.83803,23.3546588717792,80.100105,53.98419444444445,176.35924
97.88174077857593,0.10832642732353487,0.4462303647654247,0.05169827500328037,0.1417957570221406,0.9721990176975712,0.17863228360137134,0.0003967969727433522,0.18872605372969498,0.0,0.0,0.03025424530831791,230.5536607173474,164.08792,78.2540938546723,126.68982847901178,68.25266223891394,25.99506270464591,2.69867417973757,897.5906688597565,181.4055,23.60734259541519,73.78145,46.58337301587302,152.83914
98.03602914714068,0.688188380372662,0.20044112559726357,0.12947669304233703,0.08349975505451732,0.7137743074907824,0.02175796479171923,0.00045643467208829894,0.07589148148755728,0.012474387423741224,0.01581234511582131,0.022197977810802617,211.54521735932337,190.1207,98.94661161380859,146.43788324247072,68.36385417432157,25.989398741226506,2.6995369744361075,900.0990610631168,197.30704,23.060666749154397,80.74345,52.56725072150072,176.59871
97.51311845282903,0.4992404268161937,0.5047988852710805,0.02929854141941022,0.02924874053550129,1.020820053935722,0.14489413088145453,0.0006017120615631672,0.13627989236211363,0.009515487145090748,0.0,0.11218367674283766,251.75291647261997,185.32088,84.03894586661299,147.55439717802662,67.93765738065727,25.998846911845646,2.698428805871869,897.1368436461242,181.51685,23.216832717464122,75.002045,47.66216666666667,160.43803
98.04631116984538,0.4785591396994139,0.38957746454914693,0.16394014746081206,0.14563973677101813,0.5967831249505344,0.04661249683317437,0.0006301705035657449,0.11437169567839389,0.0010363478847374651,0.0,0.01653850582382467,205.74667328093366,157.17311,79.97076193672811,124.20524877210049,68.4539468422416,25.991426959193404,2.701931123037723,899.980552140503,201.35141,23.020748556636704,82.68925,50.282650217429634,175.02016
98.44587618092436,0.0,0.20230754919187288,0.0,0.12431895482530307,1.0080619797510137,0.09985848886825675,0.0012273097730243503,0.11658918375251424,0.0017603529136521845,0.0,0.0,194.7913106881571,137.43819,74.01873466125525,98.75825252904954,68.21081321725667,25.819983043017174,2.703409306584779,898.003582883493,186.97685,23.687375494297427,75.22308,50.08402777777778,157.57666
97.78631676425455,0.11615039521559363,0.548634019192117,0.17015882509891955,0.15946940050243813,0.9435228509023671,0.06581613718108273,0.0,0.18120921216476593,0.0037984073823205777,0.024923988105832993,0.0,224.65675059956604,169.10664,91.17710735763883,139.96939655273968,68.14840050855825,25.99664685285454,2.700624948245223,899.8981045760754,186.35179,23.722431121828865,75.81508,48.55,154.34225
98.99888174050528,0.03344709451958975,0.36172795962614956,0.017031819722844038,0.0,0.5083500344937608,0.018187401332423664,0.0015259586596055744,0.05992184737765779,0.0009261437626949782,0.0,0.0,172.86073744894887,124.72513,64.61398797179034,97.65202261805463,68.08107907432253,25.939707258413602,2.700068791771852,900.3262336941374,212.8755,23.675391320799903,87.25365,57.62357509157509,191.14969
98.19181771257628,0.4976452398899973,0.13780444759020233,0.0009731658888885899,0.10834525658927657,0.9087515988132276,0.05049547191711563,0.0,0.10416710673500716,0.0,0.0,0.0,190.58858511776208,154.42271,81.65977244724782,126.61020924668719,68.33784782189772,25.897199682622514,2.7182296173954685,900.0440280065231,191.48051,23.094991216171234,77.81852,51.3643474025974,163.82137
97.75485542325374,0.45587762985657204,0.4924824520618165,0.11794351444524666,0.10893140947469732,0.8088499453923419,0.04424926863008201,0.001318656226631805,0.17025084668034013,0.0,0.01729173063838121,0.027949123340125767,222.03405756452585,167.68668,77.44870168550462,128.78583772094484,68.14599217103311,26.000754714122955,2.699619726267275,899.6215765219137,190.92937,23.21243843279488,77.743225,49.36666666666666,163.86337
98.14057257001039,0.2133061593852363,0.4370447863388479,0.124719430828894,0.1356420504895343,0.636876609767886,0.08764277529130558,0.0,0.21491126641958236,0.0011720004092559324,0.0,0.00811235105908211,200.28046558120855,163.51324,64.64177596308049,114.32052307305925,68.43289565263136,25.99142238962097,2.7026248565591287,900.1022119373876,191.33011,23.628308842098424,78.52704,48.869030303030314,154.06058
97.44496765146397,0.6690635859636795,0.3757651034467442,0.17598048891571993,0.23786674360021404,0.7071117588316376,0.10894597169216647,0.0,0.1683688845670714,0.006592664988940889,0.017774955043653368,0.08756219148622045,260.6848958887116,197.43831,94.28104270763835,166.6760336311466,68.80812690838965,25.992221890765524,2.7076235383607568,898.824749493905,185.31969,23.03380246820549,75.26513,46.895,151.79541
97.68605522302735,0.6274487554993678,0.3875379911192527,0.0653742213599849,0.1941605867906567,0.766363421510618,0.07578496194110614,0.001339183250649186,0.13451392159519876,0.0,0.0032898775057427624,0.05813185640009201,263.23557406287654,202.28319,97.12518890196623,146.74216037449963,68.60502508567694,26.002683184936863,2.7122896581744778,898.0582944108878,190.73816,22.970869259742678,76.85806,47.53958333333333,154.99246
97.54929869396676,0.38757999169054114,0.528062388413281,0.1777822647077232,0.21151554436685702,0.8403596789259662,0.10123633111991377,0.0003975351634509816,0.16518540565600656,0.0,0.009129784648331047,0.029452381341216735,229.298056917476,153.93227,79.0744190139789,130.15115070128743,68.44869459228197,26.00142681897713,2.701434155682062,899.10578963409,193.8157,23.478157973508882,77.07282,48.29805555555555,160.9165
98.41060574501229,0.15924121734313454,0.4599969814903484,0.08785557291071237,0.022703518815162586,0.6372423590224685,0.06739820733995254,0.0010379346478876668,0.1490015549261018,0.004362990973934344,0.00055391751802045,0.0,191.8791619991922,138.98766,70.89035677095919,98.52586419494861,68.03033271574117,25.99863900374051,2.7019931091175877,899.6667552037561,200.28816,23.683166229762026,81.20592,52.22687698412698,169.87343
98.24638746950112,0.706018433378353,0.042336619212533254,0.0,0.0,0.845430713055147,0.059926008331175146,0.0,0.008762820669266251,0.0,0.0,0.09113793585240863,220.81738967332126,191.10167,91.6547035598711,149.49718593026975,68.48049577038292,26.186806643608605,2.7074768302937318,894.5986921828436,193.85983,23.113100453319394,77.80813,53.4843611111111,171.85913
97.98258888754032,0.5171286248587786,0.24985771707634355,0.0926817809895479,0.17563960990089011,0.6824336536897065,0.12272108098213515,0.0,0.12683841480664004,0.0,0.0,0.050110230155619384,239.60793317249195,176.73425,77.60180722115358,134.16619764585673,68.79261060530739,26.00060401051698,2.7084938676275203,899.9249576549967,193.2317,23.047496314737675,79.9238,49.111440476190474,168.40347
97.87768295908013,0.7075015666483395,0.42919529814989377,0.08186612124543796,0.06234354993377199,0.5866037249663588,0.09367320100656273,0.0,0.12674156522189012,0.0,0.0,0.03439201374761665,250.49603209380913,179.38445,91.82497690490946,145.69930159439997,68.02545323706923,26.0011905433023,2.7035718378149687,900.004312686246,198.6288,23.067178575392283,82.9185,53.213958874458875,179.45311
98.01747354563358,0.4542518490736145,0.2985643391917391,0.11622293899596436,0.21890961938006392,0.6549886921037891,0.09800871765699128,0.0,0.13741934345401946,0.0,0.0,0.004160954510257353,212.64197261530464,172.80473,70.09674766449584,124.97217291601484,69.02312084628089,25.997257382672586,2.708575130575831,900.0296630266232,192.98714,22.994743089375604,80.6783,48.04209405137346,157.78055
97.71930221886308,0.45962038956129025,0.5497118385587747,0.1713255522202588,0.14652036932367385,0.7126197357920899,0.05151253885936806,0.0,0.17150133166851475,0.0029307529078956627,0.012284683562004224,0.002670588683050916,209.32829579796243,164.30074,71.12350269341941,128.85402342942533,68.31215636904142,26.0000118973577,2.6980113122293736,899.6910951551888,188.95311,23.05002276514355,77.8063,47.64916666666666,157.56757
98.16789071648182,0.3437764899502327,0.33630262503337227,0.1330961384153916,0.16836194976967536,0.6298710303368823,0.06643451350963125,0.0,0.138205105655312,0.0,0.01606143084769086,0.0,206.1808896953006,164.76231,65.79695562582864,118.65645397860207,68.47429504992027,25.996756107121097,2.7037432548465947,899.7175884365579,200.83638,23.124436900510428,82.87508,49.52643484946427,158.66675
98.49556108931617,0.1389355914675368,0.17136748003056995,0.11394318280895659,0.11184368514238663,0.8806131471893726,0.012883928599085225,0.001073066338783485,0.06845128054056825,0.0053275485665560405,0.0,0.0,183.1988387291816,139.4563,72.335412297375,110.66488649524827,68.23037727927459,26.017761534891726,2.700625622626474,900.0305207727575,194.91348,23.8032993762057,80.62576,51.619416666666666,163.2239
97.8115147830712,0.6145931543850112,0.40798006562575195,0.06292075706296937,0.019908913004675784,0.762853549867663,0.09780640977165386,0.0,0.16198664838646623,0.0,0.0,0.06043571882460556,268.09766623264835,206.7526,98.4396710355995,146.15354783822505,68.01208686782606,25.9988728235108,2.700321610859418,895.8116906021556,184.83467,23.012500382757302,75.29062,49.548404761904756,158.65132
97.66764575687887,0.7539688881323577,0.13303963474662672,0.2653094723153228,0.25441616373571213,0.6588220373874484,0.07156610305637652,0.0,0.04238471306515926,0.0020438937525770104,0.058747190429011026,0.09205614650052883,249.1800584546172,201.28168,98.51655189480098,155.80105764478222,68.41882222189008,25.985537158820613,2.7401166156096903,896.1793933559006,177.1284,23.05977380471694,73.20129,46.74480225166991,156.10864
98.28257672916902,0.30704370054633934,0.09418056318575752,0.19974302337993677,0.1562720839926412,0.8265879046594969,0.05461789672154302,0.0,0.02752280554299452,0.008692744513366624,0.015318920973307644,0.027443627315600523,186.9123127137453,157.4582,69.57020854854979,115.0752884992487,68.16397815056378,26.067038631324053,2.6962131476172875,899.9604464269752,188.45909,23.647393760095454,77.50456,49.13311842105263,156.32797
97.7826310706092,0.4813254854712049,0.5569062888763943,0.04563006574925152,0.09686766101416962,0.739157733297774,0.1095908524474492,0.0,0.17701345690730186,0.0,0.0,0.01087738562725863,206.53018340737793,157.73796,80.3568954295027,125.61874244744267,68.09841081500619,26.000114463885158,2.699768896358929,899.9666660518463,187.36644,23.062741568479904,77.34137,48.19833333333334,163.94714
97.99235151558851,0.0,0.48699592912861756,0.054742874692031006,0.011709970517032757,1.2599494937184708,0.012178206222894703,0.0,0.1626937072290195,0.006285084968759423,0.0,0.013093217934673258,222.1011774707733,170.71008,86.2972583651533,130.35419872941995,68.27395417717193,25.88544093454461,2.7490342538464794,900.6424967792377,179.41768,23.790557789636367,71.476715,50.552424603174615,162.17288
97.75241948858317,0.14012685241923345,0.43975297090024806,0.13451449772958887,0.1886875918511759,1.1221984836120504,0.04314179066486114,0.0012719638239539672,0.1778863604157143,0.0,0.0,0.0,231.69806302031304,171.90738,94.36189338812538,134.75714635518722,68.52600676566729,25.99284745408416,2.7000998829558713,897.2867522973761,176.28409,23.482570165670822,72.28474,48.21245421245421,152.02057
97.42449277998053,0.4765730476110064,0.51364638380836,0.17758476660642206,0.18730510538786868,0.9777128191115134,0.03652848509446158,0.0,0.17244043509891213,0.003354924487620004,0.027192159658280653,0.0031690931550151956,232.58286700359614,171.92715,101.1244411226044,146.2969582307901,68.65165526214493,25.997559684191074,2.708171946235339,899.7564266311068,183.1287,23.11836427913962,73.45338,47.46564102564103,156.30238
97.81923051821818,0.37305742231282346,0.4706510479771519,0.14202651253221835,0.18120836249377298,0.7924604220589384,0.05788961021385355,0.0005174432314022132,0.14481413235065663,0.0,0.013293605442099359,0.004850923168898736,212.28438137609845,164.74129,76.20789451017535,123.15688876144758,68.55174603751588,26.002684426433884,2.7071749804182454,897.6890424799349,195.75345,23.19815136070688,81.017426,48.421706349206346,158.97173
98.06728945561667,0.06873053294840323,0.2097456182780391,0.12657058018016515,0.1775070702554742,1.2478465842570128,0.016881730327198936,0.0015852293628006325,0.07152818682792317,0.00020967371094714527,0.012105338235370635,0.0,207.6360857436624,172.23907,94.09552317112129,134.8383600373987,68.55986907722605,25.82500152338544,2.754554615409114,899.8699014057238,178.88431,23.629448718877633,71.55222,49.136219696969704,156.24951
97.41491391629668,0.5236274744425595,0.4165216373936548,0.1277997145201981,0.10449397005910768,1.0574791765307014,0.11072038767311417,0.0,0.17458576097327466,0.0,0.013092481830459881,0.056765480280218085,259.56018948440743,185.84106,94.06229590570825,147.46983504349882,68.28665674601132,25.990310397229422,2.700542909432004,897.2100354505274,178.08208,23.11390410714567,70.98076,47.726111111111116,157.62051
98.43765384713365,0.6533023437578509,0.2801986718810068,0.06868793661263743,0.08218487262425071,0.2800675607017213,0.06813387185291385,0.0,0.06937449536910882,0.0,0.023788022968964352,0.0366083770978874,181.5017763039048,95.733345,54.62945175843025,97.61651107711518,68.04011867186085,26.001666764344122,2.7013137546313417,900.01913037135,205.48187,22.979067929136495,84.35864,53.36,177.07365
97.78343542789707,0.6685649528506752,0.09245269199246148,0.1949942080326143,0.23071457421619473,0.8729447790172944,0.05229732982470279,0.0,0.10143823056197525,0.0,0.00315780560700937,0.0,234.43845342279562,190.21996,101.97428484046459,155.48312833673398,68.81411902295658,25.994971845684685,2.693536780853024,900.0318832196535,180.94934,23.033697195963033,75.304665,47.97013492063492,154.01299
